EWENE, 1.389577558025645
TYPTE, 1.381974154016114
TWETE, 1.363621660735835
COOLE, 1.35911051199031
PEENE, 1.3527105637644932
MEERE, 1.3524662817795516
BEERE, 1.3497234801685267
EBENE, 1.3461911002314857
TUTTE, 1.3374671621818168
HEERE, 1.3335729317704064
